"DCODE","DISTNAME","DISTCOUNTY","CC","AVG_FTE","RNK_FTE","LOCREV","AVG_LOCREV","RNK_LOCREV","STREV","AVG_STREV","RNK_STREV","FEDREV","AVG_FEDREV","RNK_FEDREV","TOTREV","AVG_TOTREV","RNK_TOTREV","BASINS","AVG_BASINS","RNK_BASINS","ADDINS","AVG_ADDINS","RNK_ADDINS","AEINS","AVG_AEINS","RNK_AEINS","ITOT","AVG_ITOT","RNK_ITOT","ISAL","AVG_ISAL","RNK_ISAL","ISSUP","AVG_ISSUP","RNK_ISSUP","ADM","AVG_ADM","RNK_ADM","FACACQ","AVG_FACACQ","RNK_FACACQ","OPNMNT","AVG_OPNMNT","RNK_OPNMNT","TRANS","AVG_TRANS","RNK_TRANS","SSTOT","AVG_SSTOT","RNK_SSTOT","SSSAL","AVG_SSSAL","RNK_SSSAL","COE","AVG_COE","RNK_COE","TOTEXP","AVG_TOTEXP","RNK_TOTEXP","T_SAL","AVG_T_SAL","RNK_T_SAL","HSEV","AVG_HSEV","RNK_HSEV","NHSEV","AVG_NHSEV","RNK_NHSEV","P_TCHR","AVG_P_TCHR","RNK_P_TCH","GROUP","AEPUPILS_A","AEPUPILS_S"
"73909","FRANCIS REH PSA","SAGINAW COUNTY","73",250.00,650,44875.40,180,665,2058119.89,8232,23,759973.28,3040,16,2895374.43,11581,66,667687.46,2671,733,436091.22,1744,63,0.00,0,0,1103778.68,4415,620,0.00,0,0,325372.31,1301,65,699862.18,2799,48,0.00,0,0,385277.44,1541,122,6189.65,25,629,1416701.58,5667,51,0.00,0,0,2520480.26,10082,108,2836303.22,11345,76,0.00,0,0,0,0,0,0,0,0,11.00,23,532,"N",0.00,0.00
"73910","NORTH SAGINAW CHARTER ACADEMY","SAGINAW COUNTY","73",503.00,544,467147.00,929,478,4290508.00,8530,13,566158.00,1126,181,5323813.00,10584,100,1964968.00,3906,527,848418.00,1687,71,0.00,0,0,2813386.00,5593,224,0.00,0,0,307754.00,612,340,1055635.00,2099,133,0.00,0,0,1129876.00,2246,38,0.00,0,0,2493265.00,4957,96,0.00,0,0,5306651.00,10550,81,5318189.00,10573,110,0.00,0,0,0,0,0,0,0,0,31.26,16,73,"M",0.00,0.00
"73911","SAGINAW LEARN TO EARN ACADEMY","SAGINAW COUNTY","73",118.00,721,10568.00,90,712,860028.00,7288,181,174657.00,1480,104,1045253.00,8858,365,432878.00,3668,591,0.00,0,0,0.00,0,0,432878.00,3668,712,0.00,0,0,110446.00,936,154,353988.00,3000,37,0.00,0,0,111593.00,946,365,17640.00,149,567,593667.00,5031,90,1183.00,10,613,1026545.00,8700,298,1036975.00,8788,405,0.00,0,0,0,0,0,0,0,0,7.00,17,99,"N",0.00,0.00
"73912","INTERNATIONAL ACADEMY OF SAGINAW","SAGINAW COUNTY","73",165.00,700,455306.58,2759,140,1213189.69,7353,155,296550.00,1797,66,1965046.27,11909,54,924736.51,5604,46,116820.80,708,624,0.00,0,0,1041557.31,6312,90,770419.50,4669,469,40816.16,247,661,680258.83,4123,12,0.00,0,0,129035.93,782,596,0.00,0,0,850110.92,5152,76,300137.52,1819,428,1891668.23,11465,59,1940920.89,11763,64,437208.11,36434,580,0,0,0,0,0,0,12.00,14,41,"N",0.00,0.00
"74010","PORT HURON AREA SCHOOL DISTRICT","ST. CLAIR COUNTY","74",10761.73,20,19011221.72,1767,264,67226398.56,6247,517,12304504.26,1143,177,98752737.63,9176,280,49331744.88,4659,147,17174543.39,1622,81,1272202.64,7336,31,67778490.91,6298,93,64930361.61,6033,63,11613732.54,1079,112,9884418.23,918,668,0.00,0,0,9090785.79,845,506,3784351.92,352,401,34373288.48,3194,388,26953861.08,2505,124,102151779.39,9492,158,102423816.91,9517,218,30078395.46,66604,64,1218693870,113243,358,661005012,61422,275,451.60,23,532,"C",92.37,81.04
"74030","ALGONAC COMMUNITY SCHOOL DISTRICT","ST. CLAIR COUNTY","74",2098.60,215,4684054.21,2232,192,11175774.83,5325,661,1711803.66,816,353,17577880.05,8376,543,8244422.44,3929,520,1764504.32,841,535,0.00,0,0,10008926.76,4769,557,9415068.96,4486,517,1595007.48,760,245,2293011.03,1093,482,895.50,0,0,2415461.41,1151,225,688077.52,328,441,6991557.44,3332,333,4947505.53,2358,160,17000484.20,8101,489,17842939.58,8502,515,5028714.39,58068,217,494043070,235416,60,217469320,103626,147,86.60,24,621,"J",0.00,0.00
"74040","CAPAC COMMUNITY SCHOOL DISTRICT","ST. CLAIR COUNTY","74",1638.78,274,1685901.78,1029,451,11021766.75,6726,349,1312206.08,801,365,14072968.91,8587,463,7064492.53,4319,294,1660947.94,1016,385,9098.99,2808,66,8734539.46,5330,339,8270081.13,5046,301,1332469.63,813,212,1435371.02,876,710,0.00,0,0,1404071.71,857,484,574745.09,351,404,4746657.45,2896,538,3146287.74,1920,375,13481196.91,8226,451,14001526.11,8544,496,4382418.82,61899,126,227773025,138989,246,51179339,31230,464,70.80,23,532,"K",1.61,1.63
"74050","EAST CHINA SCHOOL DISTRICT","ST. CLAIR COUNTY","74",5170.96,71,17215424.30,3329,106,25112327.53,4856,684,3440889.27,665,536,45943914.62,8885,353,23793482.49,4601,170,3975882.61,769,576,0.00,0,0,27769365.10,5370,317,26498978.80,5125,254,4517215.53,874,182,5374985.38,1039,545,0.00,0,0,5276059.76,1020,289,1824672.57,353,399,16992933.24,3286,353,13028374.54,2520,120,44762298.34,8656,309,46327628.12,8959,346,15586610.80,68362,51,923568248,178607,130,837442764,161951,87,228.00,23,532,"D",0.00,0.00
"74100","MARYSVILLE PUBLIC SCHOOLS","ST. CLAIR COUNTY","74",2646.66,173,4113057.19,1554,306,15485873.18,5851,601,1799446.17,680,512,21487726.04,8119,664,11593205.86,4380,263,2559040.92,967,430,0.00,0,0,14152246.78,5347,331,13430401.11,5074,280,1876416.52,709,281,2901284.31,1096,480,0.00,0,0,2499285.07,944,367,850595.00,321,446,8127580.90,3071,456,5352969.23,2023,314,22279827.68,8418,377,22762840.65,8601,471,7247170.62,63294,105,342818837,129529,287,173678813,65622,256,114.50,23,532,"I",0.00,0.00
"74120","MEMPHIS COMMUNITY SCHOOLS","ST. CLAIR COUNTY","74",1057.34,381,1264316.16,1196,391,6839673.87,6469,437,805311.00,762,408,8931401.03,8447,516,4194720.41,3967,492,786062.72,743,603,0.00,0,0,4980783.13,4711,577,4744388.47,4487,516,644495.88,610,342,1317651.08,1246,356,0.00,0,0,812937.65,769,614,369400.02,349,406,3144484.63,2974,497,2383429.45,2254,192,8125267.76,7685,640,8611571.00,8145,636,2571328.68,57014,245,169692781,160490,175,28591942,27041,484,45.10,23,532,"L",0.00,0.00
"74130","YALE PUBLIC SCHOOLS","ST. CLAIR COUNTY","74",2250.99,206,3085091.53,1371,358,13732432.85,6101,562,1601209.28,711,467,18457513.66,8200,624,9191377.28,4083,434,1503534.03,668,655,13923.41,126576,1,10708834.72,4757,561,10029563.29,4456,527,1719260.91,764,240,2262200.33,1005,582,0.00,0,0,2010477.18,893,433,973116.50,432,262,6965054.92,3094,442,5330975.57,2368,153,17673889.64,7852,580,18628708.45,8276,587,5805291.76,60440,157,273395130,121456,324,123113280,54693,302,96.05,23,532,"J",0.11,0.00
"74901","ST. CLAIR COUNTY LEARNING ACADEMY","ST. CLAIR COUNTY","74",36.00,754,2662.28,74,721,251097.89,6975,269,224982.39,6250,7,502704.73,13964,33,9853.98,274,771,268287.61,7452,2,0.00,0,0,278141.59,7726,30,212881.46,5913,79,155686.88,4325,2,20577.41,572,769,0.00,0,0,10564.63,293,770,0.00,0,0,186828.92,5190,73,125284.34,3480,27,464970.51,12916,30,464970.51,12916,41,0.00,0,0,0,0,0,0,0,0,0.00,0,0,"N",0.00,0.00
"74903","LANDMARK ACADEMY","ST. CLAIR COUNTY","74",812.10,435,248713.92,306,629,5655539.89,6964,273,537135.00,661,542,6441388.81,7932,732,2601243.05,3203,650,456596.15,562,687,0.00,0,0,3057839.20,3765,698,0.00,0,0,126492.11,156,708,1740857.59,2144,125,0.00,0,0,495911.62,611,739,0.00,0,0,2363261.32,2910,527,0.00,0,0,5421100.52,6675,760,6193238.03,7626,751,0.00,0,0,0,0,0,0,0,0,39.50,21,327,"M",0.00,0.00
"74906","BLUE WATER LEARNING ACADEMY","ST. CLAIR COUNTY","74",29.00,760,3047.28,105,702,210745.47,7267,191,11351.00,391,756,225143.75,7764,753,104632.05,3608,600,0.00,0,0,0.00,0,0,104632.05,3608,718,0.00,0,0,81669.11,2816,6,11876.15,410,773,0.00,0,0,10566.58,364,768,0.00,0,0,104111.84,3590,266,77801.67,2683,98,208743.89,7198,722,208743.89,7198,768,0.00,0,0,0,0,0,0,0,0,0.80,36,762,"N",0.00,0.00
"74911","ST. CLAIR COUNTY INTERVENTION ACADEMY","ST. CLAIR COUNTY","74",82.00,736,64530.98,787,524,664039.00,8098,29,170641.91,2081,38,899211.89,10966,82,0.00,0,0,706634.05,8617,1,0.00,0,0,706634.05,8617,21,675534.32,8238,18,135683.88,1655,25,29417.21,359,774,0.00,0,0,7221.88,88,772,0.00,0,0,172322.97,2101,763,73977.61,902,589,878957.02,10719,71,878957.02,10719,101,0.00,0,0,0,0,0,0,0,0,0.00,0,0,"N",0.00,0.00
"75010","STURGIS PUBLIC SCHOOLS","ST. JOSEPH COUNTY","75",3391.82,122,3234228.94,954,471,21750099.52,6413,459,2431957.23,717,457,27434257.51,8088,675,12644883.56,3792,567,3954239.94,1186,261,513440.46,8968,25,17112563.96,5045,460,15477656.33,4563,500,1923309.42,567,372,2871205.26,847,737,0.00,0,0,2441295.01,720,666,912512.74,269,511,8148322.43,2402,735,5515352.04,1626,511,25260886.39,7448,693,27011286.62,7964,695,7818143.86,56670,259,218651239,64464,514,134080252,39530,396,137.96,24,621,"H",27.34,29.91
"75020","BURR OAK COMMUNITY SCHOOL DISTRICT","ST. JOSEPH COUNTY","75",302.00,625,168373.26,558,590,2174407.23,7200,211,203256.52,673,526,2551072.38,8447,516,1141702.93,3780,571,293847.75,973,426,0.00,0,0,1435550.68,4753,562,1321851.41,4377,548,106680.98,353,591,489940.96,1622,227,0.00,0,0,271016.69,897,427,111758.85,370,368,979397.48,3243,367,621761.92,2059,286,2414948.16,7997,530,2518135.58,8338,567,597368.46,36314,581,26683900,88357,471,7684577,25446,500,16.45,18,128,"N",0.00,0.00
"75030","CENTREVILLE PUBLIC SCHOOLS","ST. JOSEPH COUNTY","75",1027.77,389,1223149.14,1190,395,6513845.45,6338,496,599328.13,583,637,8347022.72,8121,662,3750602.31,3753,580,1160205.87,1161,279,92300.23,3242,55,5003108.41,4868,526,4598934.34,4475,520,482865.53,470,470,1026127.01,998,592,0.00,0,0,827656.80,805,559,326127.06,317,454,2662776.40,2591,671,1399493.67,1362,562,7665884.81,7459,691,8239412.05,8017,682,2287793.96,50171,452,106590259,103710,410,36578248,35590,429,45.60,22,421,"L",17.23,11.24
"75040","COLON COMMUNITY SCHOOL DISTRICT","ST. JOSEPH COUNTY","75",708.00,472,999336.67,1411,344,4491931.09,6345,495,578883.87,818,352,6070151.63,8574,468,2808029.07,3966,494,843587.88,1192,256,0.00,0,0,3651616.95,5158,424,3319843.27,4689,460,97652.20,138,718,968555.31,1368,306,74281.50,105,4,577987.97,816,544,423311.99,598,76,2067507.47,2920,520,1075471.33,1519,539,5719124.42,8078,495,6078683.19,8586,475,1669992.48,42493,539,110848828,156566,187,43012051,60751,280,39.30,18,128,"M",0.00,0.00
"75050","CONSTANTINE PUBLIC SCHOOL DISTRICT","ST. JOSEPH COUNTY","75",1483.70,298,1533229.40,1033,449,9250742.68,6235,523,862485.00,581,642,11668708.16,7865,740,5784494.93,3899,531,1377358.05,928,473,0.00,0,0,7161852.98,4827,543,6603260.03,4451,528,378895.72,255,658,1479676.29,997,593,0.00,0,0,1097119.74,739,645,874752.35,590,82,3830444.10,2582,680,2169872.86,1462,548,10992297.08,7409,701,11560085.87,7791,731,3496914.34,50783,436,161894916,109116,382,73812508,49749,332,68.86,22,421,"L",0.00,0.00
"75060","MENDON COMMUNITY SCHOOL DISTRICT","ST. JOSEPH COUNTY","75",716.98,466,704436.12,983,463,4765394.22,6646,371,447909.40,625,587,5917739.74,8254,600,2711459.20,3782,569,713196.96,995,407,0.00,0,0,3424656.16,4777,554,3162590.49,4411,539,180526.72,252,660,752406.21,1049,535,0.00,0,0,685034.41,955,352,280844.04,392,336,1898811.38,2648,653,1115963.43,1556,525,5323467.54,7425,697,5592018.23,7799,729,1576098.25,43781,531,62019481,86501,475,26620195,37128,414,36.00,20,227,"M",0.00,0.00
"75070","WHITE PIGEON COMMUNITY SCHOOLS","ST. JOSEPH COUNTY","75",846.00,427,3875969.02,4582,73,4215160.27,4982,675,602789.24,713,464,8693918.53,10276,121,3711440.60,4387,256,984354.27,1164,276,0.00,0,0,4695794.87,5551,238,4315289.32,5101,264,230559.32,273,642,880422.56,1041,543,0.00,0,0,2188161.34,2586,26,426586.15,504,154,3725729.37,4404,152,1345886.28,1591,518,8421524.24,9955,116,8762809.76,10358,129,2150082.88,49246,464,154519445,182647,125,108831599,128643,116,43.66,19,173,"M",0.00,0.00
"75080","THREE RIVERS COMMUNITY SCHOOLS","ST. JOSEPH COUNTY","75",2896.04,158,4412107.61,1523,315,17170398.60,5929,589,2101830.39,726,451,23865666.26,8241,610,10233951.82,3607,601,3042975.15,1072,341,263885.65,4505,46,13540812.62,4676,585,12496788.45,4315,555,2062944.76,712,277,2792535.55,964,622,0.00,0,0,2724609.65,941,370,1309670.76,452,229,8889760.72,3070,457,5721014.31,1975,343,22430573.34,7745,623,23221284.46,8018,681,6385465.65,51227,421,298561396,103093,416,209030410,72178,235,124.65,23,532,"I",35.18,23.40
"75100","NOTTAWA COMMUNITY SCHOOL","ST. JOSEPH COUNTY","75",151.00,708,388370.85,2572,154,733676.54,4859,683,208229.98,1379,120,1330277.37,8810,383,810338.23,5366,61,129891.02,860,525,0.00,0,0,940229.25,6227,98,884275.62,5856,88,41168.71,273,642,138904.92,920,666,0.00,0,0,153618.06,1017,291,60643.08,402,321,394334.77,2611,665,191186.08,1266,571,1334564.02,8838,255,1360891.02,9013,331,484350.97,48435,474,35154789,232813,64,19839305,131386,109,10.00,15,59,"N",0.00,0.00
"76060","BROWN CITY COMMUNITY SCHOOLS","SANILAC COUNTY","76",1054.68,382,591872.10,561,588,7205907.44,6832,320,711775.10,675,521,8559194.32,8115,665,3928551.75,3794,566,938909.19,907,489,14733.73,771,130,4882194.67,4629,594,4693827.38,4450,529,729317.58,692,289,1088013.31,1032,553,0.00,0,0,948430.05,899,426,430149.37,408,311,3195910.31,3030,475,2354466.79,2232,204,8078104.98,7659,648,8472325.59,8033,674,2305816.95,52560,386,113918682,108013,393,25298911,23987,512,43.87,24,621,"L",8.90,10.20
"76070","CARSONVILLE-PORT SANILAC SCHOOL DISTRICT","SANILAC COUNTY","76",627.50,510,1123679.41,1791,255,3583769.78,5711,621,507630.00,809,357,5240379.19,8351,554,2443578.20,3894,534,757702.73,1207,247,0.00,0,0,3201280.93,5102,439,2982119.41,4752,436,230576.14,367,576,662892.91,1056,525,0.00,0,0,512364.72,817,541,254999.73,406,314,1660833.50,2647,654,1043317.86,1663,501,4862114.43,7748,620,5294064.88,8437,531,1490637.97,47322,495,98041724,156242,188,50676364,80759,206,31.50,20,227,"M",0.00,0.00
"76080","CROSWELL-LEXINGTON COMMUNITY SCHOOLS","SANILAC COUNTY","76",2292.86,199,3572924.40,1558,305,13561445.01,5915,595,1605667.70,700,485,18860715.14,8226,617,9319653.94,4065,443,2144507.27,935,465,0.00,0,0,11464161.21,5000,480,10798710.88,4710,452,1216733.95,531,411,2078653.18,907,685,0.00,0,0,1866437.88,814,548,1068981.04,466,213,6230806.05,2717,617,4710780.99,2055,291,17694967.26,7717,628,18573681.29,8101,653,5642044.25,48058,481,320737142,139885,242,175735647,76645,217,117.40,20,227,"J",0.00,0.00
"76090","DECKERVILLE COMMUNITY SCHOOL DISTRICT","SANILAC COUNTY","76",644.00,507,1409562.43,2189,196,3816642.48,5926,591,492131.00,764,404,5746386.91,8923,344,2908460.00,4516,199,490129.58,761,580,0.00,0,0,3398589.58,5277,371,3211577.96,4987,333,226985.02,352,592,909996.81,1413,285,0.00,0,0,497823.34,773,607,364813.01,566,97,1999618.18,3105,432,1499797.03,2329,171,5398207.76,8382,393,5840091.95,9068,319,1651237.91,50589,443,121519930,188696,111,70680696,109753,142,32.64,20,227,"M",0.00,0.00
"76140","MARLETTE COMMUNITY SCHOOLS","SANILAC COUNTY","76",1133.83,363,862075.18,760,531,7641750.95,6740,345,1004275.20,886,292,9508101.33,8386,540,5052380.66,4456,227,1543132.96,1361,163,0.00,0,0,6595513.62,5817,171,6262371.48,5523,149,132619.22,117,722,1004881.21,886,698,0.00,0,0,900914.11,795,577,498701.56,440,251,2537116.10,2238,758,1815287.27,1601,516,9132629.72,8055,504,9504967.18,8383,552,3171711.95,60414,160,139222781,122790,317,36844458,32496,457,52.50,22,421,"L",0.00,0.00
"76180","PECK COMMUNITY SCHOOL DISTRICT","SANILAC COUNTY","76",549.00,528,277473.74,505,596,3787706.23,6899,293,364402.00,664,538,4429581.97,8068,683,2343875.66,4269,330,422935.37,770,575,0.00,0,0,2766811.03,5040,464,2659937.94,4845,396,164810.69,300,629,753007.13,1372,302,0.00,0,0,411710.53,750,634,158197.58,288,488,1487725.93,2710,620,1129483.23,2057,289,4254536.96,7750,619,4427398.96,8064,666,1485770.82,54424,338,64528035,117537,338,8122705,14795,544,27.30,20,227,"M",0.00,0.00
"76210","SANDUSKY COMMUNITY SCHOOL DISTRICT","SANILAC COUNTY","76",1202.78,349,1359014.04,1130,419,7827251.20,6508,424,855635.90,711,467,10047357.14,8353,553,5007890.64,4164,392,1057743.10,879,513,0.00,0,0,6065633.74,5043,462,5823159.86,4841,403,478312.35,398,542,943517.23,784,756,0.00,0,0,1145902.32,953,355,641251.58,533,120,3208983.48,2668,643,2103507.82,1749,462,9274617.22,7711,632,9686349.00,8053,667,2854817.66,54900,317,144658987,120271,330,58401462,48555,347,52.00,23,532,"L",0.00,0.00
"77010","MANISTIQUE AREA SCHOOLS","SCHOOLCRAFT COUNTY","77",1040.19,385,2924780.68,2812,136,4787906.30,4603,699,1013801.35,975,243,8775117.78,8436,520,4314328.63,4148,402,1001189.21,963,435,0.00,0,0,5315517.84,5110,436,5001811.31,4809,414,586758.41,564,377,943086.85,907,685,0.00,0,0,1221996.70,1175,213,490035.68,471,206,3241877.64,3117,423,2298865.16,2210,209,8557395.48,8227,449,9149095.00,8796,402,2391735.24,48406,476,107411748,103262,415,163269804,156962,91,49.41,21,327,"L",0.00,0.00
"78020","BYRON AREA SCHOOLS","SHIAWASSEE COUNTY","78",1282.49,329,912498.51,712,544,8859395.10,6908,289,657867.00,513,707,10429760.61,8132,655,5181981.81,4041,456,1135655.66,886,502,0.00,0,0,6317637.47,4926,509,6021998.60,4696,456,687597.38,536,406,1338269.28,1043,540,0.00,0,0,1016107.13,792,581,530796.58,414,297,3572770.37,2786,587,2440025.68,1903,384,9890407.84,7712,630,10443017.74,8143,638,3123467.64,54750,322,181331485,141390,235,25225549,19669,527,57.05,22,421,"L",0.00,0.00
"78030","DURAND AREA SCHOOLS","SHIAWASSEE COUNTY","78",1820.70,242,1792829.09,985,462,12033477.23,6609,384,1176980.80,646,565,15049898.29,8266,597,7572735.59,4159,397,2299110.63,1263,218,0.00,0,0,9871846.22,5422,285,9537223.03,5238,213,804317.01,442,497,2282571.81,1254,352,0.00,0,0,1301734.21,715,672,631772.13,347,410,5020395.16,2757,601,3543506.54,1946,360,14892241.38,8179,465,15429198.18,8474,522,4654384.53,54725,323,206946302,113663,353,63318013,34777,440,85.05,21,327,"K",0.00,0.00
"78040","LAINGSBURG COMMUNITY SCHOOL DISTRICT","SHIAWASSEE COUNTY","78",1271.19,334,665484.93,524,593,8540033.10,6718,353,663728.06,522,695,9870054.00,7764,753,5606347.78,4410,246,675965.56,532,693,0.00,0,0,6282313.34,4942,500,6085818.02,4787,424,437981.14,345,598,1237519.61,974,610,0.00,0,0,1084012.67,853,494,427377.39,336,427,3186890.81,2507,706,2213461.18,1741,467,9469204.15,7449,692,9927544.99,7810,726,3346559.93,57799,224,168625927,132652,273,21267129,16730,543,57.90,22,421,"L",0.00,0.00
"78060","MORRICE AREA SCHOOLS","SHIAWASSEE COUNTY","78",561.00,521,449769.37,802,518,3847079.04,6858,309,295198.07,526,690,4592046.48,8185,633,2611797.59,4656,149,516978.92,922,475,0.00,0,0,3128776.51,5577,231,3000463.67,5348,184,166895.88,297,631,626119.60,1116,463,0.00,0,0,441345.99,787,589,137573.96,245,527,1371935.43,2446,725,840041.67,1497,541,4500711.94,8023,522,4640780.92,8272,592,1467152.41,54683,326,103173825,183911,123,14084544,25106,503,26.83,21,327,"M",0.00,0.00
"78070","NEW LOTHROP AREA PUBLIC SCHOOLS","SHIAWASSEE COUNTY","78",811.00,436,313286.22,386,616,5542383.23,6834,317,403324.69,497,719,6258994.14,7718,759,3306826.56,4077,436,603018.50,744,600,0.00,0,0,3909845.06,4821,547,3687207.38,4546,503,254889.49,314,622,896960.66,1106,474,0.00,0,0,676247.57,834,522,239690.50,296,480,2067788.22,2550,687,1420627.65,1752,460,5977633.28,7371,708,6236899.90,7690,745,1936312.04,48897,472,102126093,125926,301,8932704,11014,549,39.60,20,227,"M",0.00,0.00
"78080","PERRY PUBLIC SCHOOL DISTRICT","SHIAWASSEE COUNTY","78",1777.16,253,1328820.03,748,534,12199031.02,6864,308,961815.00,541,681,14662380.05,8250,606,7439159.37,4218,361,1956048.00,1109,311,304249.30,22537,12,9699456.67,5458,271,9332537.98,5251,204,1282132.50,721,272,1717360.05,966,620,0.00,0,0,1544041.59,869,465,429314.88,242,529,4972849.02,2798,581,3424192.48,1927,371,14672305.69,8256,436,15328234.01,8625,463,4521898.85,56545,269,225651914,126973,297,41615288,23417,514,79.97,22,421,"K",7.50,6.00
"78100","CORUNNA PUBLIC SCHOOL DISTRICT","SHIAWASSEE COUNTY","78",2472.71,187,2369819.22,958,468,16275241.26,6582,399,1226583.13,496,720,19911823.75,8053,689,9017291.18,3699,587,2537124.96,1041,371,61457.29,1746,93,11615873.43,4698,581,11050400.74,4469,522,1107163.32,448,489,2402182.56,971,613,0.00,0,0,1977384.04,800,570,812662.26,329,439,6299392.18,2548,689,4334279.97,1753,458,17915265.61,7245,716,18957444.87,7667,748,5358477.82,49888,455,197938502,80049,490,69559730,28131,481,107.41,23,532,"J",17.00,18.20
"78110","OWOSSO PUBLIC SCHOOLS","SHIAWASSEE COUNTY","78",3633.98,108,4432601.40,1220,384,23280885.95,6406,464,2834417.69,780,388,30651193.25,8435,521,16577133.06,4596,173,5100151.72,1414,144,0.00,0,0,21677284.78,5965,141,20901997.51,5752,105,1816977.26,500,440,3461723.99,953,633,0.00,0,0,3062868.49,843,509,680638.04,187,559,9022207.78,2483,716,6907613.36,1901,386,30699492.56,8448,368,31572540.64,8688,441,10466120.27,63694,98,409527357,112694,361,166918022,45933,356,164.32,22,421,"G",13.50,13.50
"79010","AKRON-FAIRGROVE SCHOOLS","TUSCOLA COUNTY","79",311.12,618,284822.58,915,482,2314482.39,7439,132,326351.08,1049,215,2934372.89,9432,221,1389900.81,4467,221,312777.27,1005,397,0.00,0,0,1702678.08,5473,264,1577739.30,5071,283,79631.57,256,657,503240.45,1618,228,0.00,0,0,421879.81,1356,158,125642.36,404,318,1130394.19,3633,254,733583.68,2358,160,2833072.27,9106,203,2930341.81,9419,237,734701.29,45890,514,96572433,310403,31,11172055,35909,425,16.01,19,173,"N",0.00,0.00
"79020","CARO COMMUNITY SCHOOLS","TUSCOLA COUNTY","79",2041.42,217,2023258.11,991,458,13162742.69,6448,446,1298075.65,636,576,16490246.95,8078,679,8653558.44,4300,309,2060359.49,1024,381,166288.73,5784,34,10880206.66,5330,339,10644479.12,5214,218,1147365.11,562,382,1535015.24,752,762,0.00,0,0,1517119.66,743,639,885298.11,434,260,5084798.12,2491,712,3871302.19,1896,390,15965004.78,7821,588,16527364.54,8096,656,5461806.64,60046,171,184466691,90362,465,85675085,41968,381,90.96,22,421,"J",18.25,10.50
"79030","CASS CITY PUBLIC SCHOOLS","TUSCOLA COUNTY","79",1303.00,325,1070280.58,821,512,8725961.18,6697,360,903893.07,694,494,10751790.17,8252,603,5603097.36,4300,309,1211991.78,930,469,0.00,0,0,6815089.14,5230,393,6536387.40,5016,318,525747.68,403,538,1482899.35,1138,441,0.00,0,0,942284.99,723,663,371185.54,285,493,3322117.56,2550,687,2312006.37,1774,452,10137206.70,7780,606,10633006.63,8160,631,3421898.13,57289,241,173806172,133389,267,43799263,33614,446,59.73,22,421,"L",0.00,0.00
"79080","KINGSTON COMMUNITY SCHOOL DISTRICT","TUSCOLA COUNTY","79",644.75,506,546004.11,847,502,4349405.13,6746,341,440625.61,683,508,5336034.85,8276,591,2593319.19,4022,464,485225.98,753,590,0.00,0,0,3078545.17,4775,556,2915264.38,4522,511,135746.44,211,681,823097.66,1277,339,0.00,0,0,641618.13,995,310,237901.02,369,371,1838363.25,2851,560,1216680.65,1887,396,4916908.42,7626,658,5227048.72,8107,652,1625412.10,57639,231,67980977,105438,402,17320566,26864,487,28.20,23,532,"M",0.00,0.00
"79090","MAYVILLE COMMUNITY SCHOOL DISTRICT","TUSCOLA COUNTY","79",892.92,420,783724.05,878,490,6031015.12,6754,340,703280.67,788,381,7520394.84,8422,527,4087716.05,4578,177,564055.34,632,665,0.00,0,0,4651771.39,5210,403,4439444.47,4972,338,522550.74,585,356,812895.39,910,683,243.60,0,0,819388.94,918,404,376890.10,422,282,2531725.17,2835,567,1833811.26,2054,292,7183496.56,8045,511,7429690.63,8321,572,2410553.22,55098,309,130281758,145905,215,35623354,39895,392,43.75,20,227,"M",0.00,0.00
"79100","MILLINGTON COMMUNITY SCHOOLS","TUSCOLA COUNTY","79",1534.60,290,886980.51,578,580,10485837.00,6833,319,906417.21,591,624,12279234.72,8002,708,6664780.17,4394,252,1436698.07,947,452,32715.64,1842,89,8134193.88,5301,354,7431911.80,4843,400,417092.47,272,645,1407518.73,917,672,0.00,0,0,1358160.47,885,442,634349.28,413,300,3817120.95,2487,714,2637331.31,1719,478,11951314.83,7788,602,12177772.87,7935,703,3935856.21,58223,211,187732700,122333,318,35495313,23130,515,67.60,22,421,"K",8.62,9.14
"79110","REESE PUBLIC SCHOOLS","TUSCOLA COUNTY","79",980.54,402,667705.69,681,553,6549116.36,6679,367,874261.79,892,290,8091083.84,8252,603,4357984.54,4444,229,727121.63,742,605,0.00,0,0,5085106.17,5186,414,4755716.20,4850,394,383408.33,391,551,1115411.96,1138,441,0.00,0,0,894478.87,912,410,348288.39,355,395,2741587.55,2796,582,1698870.57,1733,472,7826693.72,7982,537,8140176.26,8302,579,2605831.04,55633,295,138375598,141122,236,26880269,27414,483,46.84,21,327,"M",0.00,0.00
"79145","UNIONVILLE-SEBEWAING AREA S.D.","TUSCOLA COUNTY","79",847.99,426,671542.62,792,523,5478138.23,6460,443,631622.02,745,426,6781302.87,7997,710,3542387.56,4177,388,641013.02,756,585,0.00,0,0,4183400.58,4933,504,3885215.05,4582,495,152443.18,180,695,1109808.61,1309,330,0.00,0,0,841538.57,992,312,326694.74,385,347,2430485.10,2866,555,1616150.95,1906,382,6613885.68,7799,595,6807229.28,8027,675,2032624.52,57712,227,142531883,168082,157,32015850,37755,408,35.22,24,621,"M",0.00,0.00
